CASENUM,VEH_NO,PER_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,NMIMPAIR,PSUSTRAT,WEIGHT
201801158221,0,1,4,41,163,41,1,2,0,22,32.443859191
201801158568,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801158931,0,1,3,59,504,59,1,2,98,10,30.337788332
201801158931,0,2,3,59,504,59,1,2,98,10,30.337788332
201801158972,0,1,3,59,479,59,1,2,98,10,30.337788331
201801159147,0,1,4,49,261,49,1,2,0,21,37.402434262
201801159864,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801159954,0,1,3,54,516,54,1,2,0,14,47.644614092
201801160006,0,1,4,64,307,64,1,2,0,23,35.645192619
201801160479,0,1,4,56,206,206,1,2,0,20,34.194551568
201801160493,0,1,4,56,206,206,1,2,0,20,34.194551568
201801160503,0,1,4,56,206,206,1,2,0,20,34.194551568
201801160823,0,1,3,12,457,12,1,2,98,12,30.533348976
201801161294,0,1,4,56,211,211,1,2,99,20,34.194551568
201801161381,0,1,4,56,214,214,1,2,0,20,34.194551567
201801161500,0,1,3,33,1482,33,1,2,0,11,29.911863378
201801161673,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801161692,0,1,4,46,362,46,1,2,98,22,32.83923113
201801161768,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801161811,0,1,4,46,362,46,1,2,98,22,32.83923113
201801162159,0,1,1,76,2298,76,1,2,0,2,40.289563287
201801162189,0,1,1,76,2298,76,1,2,0,2,40.289563287
201801162355,0,1,2,29,954,29,1,2,0,7,105.36096443
201801162652,0,1,2,67,1921,67,1,2,0,8,29.355432267
201801162790,0,1,1,13,1207,13,1,2,0,3,32.071875572
201801162859,0,1,1,13,1207,13,1,2,0,3,32.071875572
201801163935,0,1,3,28,441,28,1,2,98,11,30.401689625
201801164053,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801164123,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801164200,0,1,4,46,362,46,1,2,98,22,32.83923113
201801164321,0,1,4,41,159,41,1,2,0,22,32.443859191
201801164945,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801165062,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801165097,0,1,2,39,1369,39,1,2,0,7,35.378330967
201801165256,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801165352,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801165498,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801165695,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801165870,0,1,2,39,1383,39,1,2,0,7,31.105673944
201801165890,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801166013,0,1,2,39,1361,39,1,2,0,7,28.030309108
201801166105,0,1,2,39,1369,39,1,2,0,7,35.378330967
201801166190,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801166671,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801166726,0,1,2,39,1366,39,1,2,0,7,45.053763544
201801166726,0,2,2,39,1366,39,1,2,0,7,45.053763544
201801166865,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801167153,0,1,2,39,1361,39,1,2,0,7,28.030309108
201801167240,0,1,2,39,1383,39,1,2,0,7,31.105673944
201801167255,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801167427,0,1,2,39,1374,39,1,2,0,7,28.030309108
201801167549,0,1,4,46,362,46,1,2,98,22,32.83923113
201801167646,0,1,1,72,1736,72,1,2,0,1,31.388232717
201801167792,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801167942,0,1,3,65,2857,65,1,2,0,13,31.230780603
201801168321,0,1,3,51,1078,51,1,2,0,10,29.856290986
201801168633,0,1,3,12,455,12,1,2,98,12,30.533348976
201801168666,0,1,3,12,456,12,1,2,98,12,30.533348976
201801168724,0,1,3,12,458,12,1,2,98,12,30.533348976
201801169141,0,1,3,28,437,28,1,2,98,11,30.401689624
201801169154,0,1,3,28,440,28,1,2,98,11,30.401689625
201801169729,0,1,3,75,1227,75,2,2,0,19,29.133297861
201801169743,0,1,4,37,3201,37,2,2,0,24,28.498405238
201801169798,0,1,3,78,469,78,1,2,98,10,29.86237855
201801170315,0,1,3,28,432,28,1,2,98,11,30.401689625
201801170828,0,1,3,48,90,48,1,2,0,12,30.018111049
201801171142,0,1,3,33,1459,33,1,2,0,11,29.911863377
201801171171,0,1,3,33,1459,33,1,2,0,11,29.911863377
201801171282,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801171407,0,1,3,40,3106,40,1,2,99,15,30.104847399
201801172156,0,1,4,46,362,46,1,2,98,22,32.83923113
201801172218,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801172273,0,1,4,56,206,206,1,2,0,20,34.194551568
201801172390,0,1,1,80,1805,80,1,2,0,2,31.688442342
201801172424,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801172429,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801172475,0,1,1,34,1692,34,1,2,98,1,31.699880813
201801172481,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801172975,0,1,3,75,1230,75,2,2,98,19,29.133297861
201801174432,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801174472,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801174497,0,1,2,67,1921,67,1,2,98,8,28.431483963
201801174554,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801174575,0,1,4,46,362,46,1,2,98,22,32.83923113
201801174587,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801174623,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801174699,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801174717,0,1,4,46,362,46,1,2,98,22,32.83923113
201801174801,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801175020,0,1,2,67,1925,67,1,2,9,8,29.355432267
201801175279,0,1,3,51,1114,51,1,2,0,10,29.856290986
201801175479,0,1,4,56,206,206,1,2,0,20,34.194551568
201801175492,0,1,4,56,206,206,1,2,0,20,34.194551568
201801175497,0,1,4,56,206,206,1,2,0,20,34.194551568
201801175501,0,1,4,56,206,206,1,2,0,20,34.194551568
201801175507,0,1,4,56,206,206,1,2,0,20,34.194551568
201801175518,0,1,4,56,206,206,1,2,0,20,34.194551568
201801175541,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801176323,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801176432,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801176510,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801176518,0,1,3,40,3076,40,1,2,99,15,30.104847399
201801176566,0,1,3,40,3076,40,1,2,9,15,30.104847399
201801176746,0,1,1,66,1766,66,1,2,0,1,31.210065828
201801176796,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801176836,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801176921,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801177103,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801177156,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801177221,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801177358,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801177368,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801178483,0,1,4,41,161,41,1,2,0,22,32.443859191
201801178736,0,1,4,56,206,206,1,2,0,20,34.194551568
201801178950,0,1,3,55,1075,55,2,2,0,17,30.00780296
201801179084,0,1,4,49,261,49,1,2,0,21,37.402434262
201801179716,0,1,1,66,1762,66,1,2,98,1,31.210065828
201801179760,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801180524,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801180865,0,1,4,41,159,41,1,2,0,22,32.443859191
201801181004,0,1,3,32,2763,32,2,2,9,17,40.162249364
201801181128,0,1,4,46,338,46,1,2,0,22,67.142861453
201801181192,0,1,3,17,1053,17,1,2,0,15,31.409460685
201801181420,0,1,1,50,1637,50,2,2,0,4,59.999953059
201801182733,0,1,3,59,503,59,1,2,98,10,31.735187675
201801182863,0,1,3,28,432,28,1,2,98,11,30.401689625
201801183163,0,1,4,37,3200,37,2,2,0,24,28.498405238
201801184004,0,1,3,28,437,28,1,2,98,11,30.401689624
201801184022,0,1,3,28,440,28,1,2,98,11,30.401689625
201801184053,0,1,3,82,2152,82,2,2,0,19,27.968941776
201801184570,0,1,3,78,454,78,1,2,98,10,29.862378551
201801184670,0,1,3,59,505,59,1,2,98,10,30.337788331
201801185665,0,1,4,49,260,49,1,2,0,21,37.402434262
201801185992,0,1,1,72,1741,72,1,2,0,1,31.388232717
201801186044,0,1,4,46,336,46,1,2,0,22,32.839231129
201801186063,0,1,1,72,1741,72,1,2,0,1,31.388232717
201801186166,0,1,4,46,336,46,1,2,0,22,32.839231129
201801186176,0,1,1,72,1741,72,1,2,0,1,31.388232717
201801186201,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801186286,0,1,4,24,170,24,2,2,0,24,33.694207716
201801186352,0,1,3,63,2907,63,2,2,0,16,30.363634905
201801186414,0,1,4,46,336,46,1,2,0,22,32.839231129
201801186417,0,1,3,63,2907,63,2,2,0,16,30.363634905
201801186508,0,1,3,38,573,38,1,2,0,14,29.465141091
201801186572,0,1,1,72,1741,72,1,2,0,1,31.388232717
201801186602,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801186656,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801188206,0,1,3,59,500,59,1,2,98,10,31.735187675
201801188294,0,1,4,56,210,210,1,2,0,20,34.194551568
201801188871,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801188879,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801189033,0,1,1,31,1710,31,1,2,0,2,31.121813653
201801189449,0,1,1,61,1577,61,1,2,0,1,51.88218219
201801189803,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801189828,0,1,3,38,573,38,1,2,0,14,29.465141091
201801190348,0,1,3,38,578,38,1,2,0,14,29.465141091
201801190400,0,1,4,56,205,205,1,2,0,20,34.194551568
201801190515,0,1,3,38,571,38,1,2,0,14,29.465141091
201801190549,0,1,4,56,205,205,1,2,99,20,44.216464776
201801190969,0,1,4,49,262,49,1,2,0,21,37.402434262
201801191896,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801192116,0,1,1,31,1714,31,1,2,0,2,31.121813652
201801192145,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801192801,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801193103,0,1,1,22,1247,22,2,2,0,5,30.602220754
201801193532,0,1,3,51,1098,51,1,2,98,10,31.231511914
201801193632,0,1,4,56,206,206,1,2,0,20,34.194551568
201801193650,0,1,4,60,245,60,1,2,0,21,37.526764812
201801193652,0,1,4,60,245,60,1,2,0,21,37.526764812
201801193671,0,1,4,60,245,60,1,2,0,21,37.526764812
201801193713,0,1,4,60,256,60,1,2,99,21,37.526764813
201801193751,0,1,4,60,256,60,1,2,0,21,37.526764813
201801193770,0,1,4,60,256,60,1,2,0,21,37.526764813
201801193983,0,1,4,64,305,64,1,2,0,23,35.645192619
201801194063,0,1,2,77,641,77,2,2,0,9,74.492596591
201801195115,0,1,2,67,1925,67,1,2,0,8,29.355432267
201801195273,0,1,3,83,2810,83,1,2,9,13,30.224298691
201801195278,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801195444,0,1,1,57,2582,57,1,2,0,3,31.794775091
201801195789,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801195828,0,1,3,63,2906,63,2,2,0,16,30.363634905
201801195859,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801195904,0,1,1,31,1709,31,1,2,0,2,31.121813653
201801196115,0,1,1,31,1709,31,1,2,99,2,31.121813653
201801196332,0,1,4,20,3019,20,2,2,98,25,29.068027376
201801196488,0,1,3,51,1080,51,1,2,0,10,29.856290985
201801196502,0,1,3,51,1098,51,1,2,9,10,29.856290986
201801198215,0,1,3,17,1036,17,1,2,9,15,30.026404117
201801198232,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801198629,0,1,3,78,453,78,1,2,98,10,31.237879881
201801198699,0,1,3,17,1040,17,1,2,0,15,30.026404117
201801198798,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801198848,0,1,1,80,1811,80,1,2,0,2,35.665317008
201801199074,0,1,3,63,2907,63,2,2,0,16,40.790201183
201801199122,0,1,4,41,159,41,1,2,0,22,32.443859191
201801199170,0,1,4,41,159,41,1,2,0,22,32.443859191
201801201012,0,1,4,41,161,41,1,2,0,22,32.443859191
201801201116,0,1,4,37,3200,37,2,2,0,24,28.498405238
201801203347,0,1,3,30,3296,30,1,2,0,14,31.164931493
201801203399,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801203571,0,1,3,38,568,38,1,2,0,14,29.465141091
201801203695,0,1,3,54,516,54,1,2,0,14,47.644614092
201801203789,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801204016,0,1,4,41,159,41,1,2,0,22,32.443859191
201801204199,0,1,3,83,2808,83,1,2,0,13,30.22429869
201801204252,0,1,1,13,1163,13,1,2,0,3,50.347535948
201801204337,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801204479,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801205810,0,1,4,44,388,44,2,2,99,25,34.703396466
201801205969,0,1,4,44,388,44,2,2,98,25,29.541886341
201801206004,0,1,4,44,388,44,2,2,98,25,29.541886341
201801206100,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801206199,0,1,3,54,526,54,1,2,0,14,47.644614092
201801206324,0,1,1,13,1163,13,1,2,0,3,50.347535948
201801206324,0,2,1,13,1163,13,1,2,0,3,50.347535948
201801206327,0,1,3,65,2851,65,1,2,0,13,31.230780603
201801206331,0,1,1,13,1163,13,1,2,0,3,50.347535948
201801206382,0,1,2,26,721,26,2,2,0,9,43.80319097
201801206465,0,1,2,26,721,26,2,2,9,9,43.80319097
201801206739,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801206988,0,1,4,56,206,206,1,2,99,20,34.194551568
201801207008,0,1,4,56,206,206,1,2,0,20,34.194551568
201801207024,0,1,4,56,206,206,1,2,0,20,34.194551568
201801207050,0,1,4,56,206,206,1,2,0,20,34.194551568
201801207417,0,1,3,40,3076,40,1,2,0,15,30.104847399
201801209772,0,1,4,46,362,46,1,2,98,22,32.83923113
201801210106,0,1,4,46,362,46,1,2,98,22,32.83923113
201801210172,0,1,4,46,362,46,1,2,98,22,32.83923113
201801210172,0,2,4,46,362,46,1,2,98,22,32.83923113
201801210172,0,3,4,46,362,46,1,2,98,22,32.83923113
201801210337,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801210530,0,1,1,15,2513,15,2,2,0,5,29.937745159
201801210905,0,1,1,13,1191,13,1,2,0,3,32.071875573
201801211220,0,1,4,56,206,206,1,2,99,20,34.194551568
201801212778,0,1,4,64,308,64,1,2,0,23,35.645192619
201801212817,0,1,1,72,1736,72,1,2,0,1,31.388232717
201801213205,0,1,1,13,1191,13,1,2,0,3,32.071875573
201801213352,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801213907,0,1,3,62,618,62,2,2,0,18,28.149147399
201801214105,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801214625,0,1,3,78,464,78,1,2,98,10,29.86237855
201801216053,0,1,1,76,2298,76,1,2,0,2,38.013140581
201801216149,0,1,4,10,315,10,1,2,0,21,37.181173575
201801216279,0,1,4,10,315,10,1,2,0,21,37.181173575
201801216470,0,1,4,10,315,10,1,2,0,21,37.181173575
201801216901,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801216980,0,1,1,34,1678,34,1,2,0,1,31.699880813
201801217103,0,1,3,62,543,62,2,2,0,18,28.149147398
201801217289,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801217339,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801217369,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801217541,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801217557,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801217575,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801217665,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801219784,0,1,3,82,2152,82,2,2,0,19,27.968941776
201801219789,0,1,3,82,2152,82,2,2,0,19,27.968941776
201801222301,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801222367,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801222397,0,1,2,25,2091,25,1,2,10,8,66.818434077
201801222463,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801222514,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801222668,0,1,2,67,1925,67,1,2,0,8,29.355432267
201801222678,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801222699,0,1,1,66,1764,66,1,2,98,1,31.210065827
201801222776,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801222805,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801222888,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801222929,0,1,3,38,573,38,1,2,0,14,29.465141091
201801222981,0,1,1,66,1766,66,1,2,98,1,31.210065828
201801223077,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801223082,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801223094,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801223224,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801224158,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801224189,0,1,1,66,1750,66,1,2,98,1,31.210065828
201801224308,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801224374,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801224524,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801224619,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801224694,0,1,1,66,1762,66,1,2,0,1,31.210065828
201801224704,0,1,4,24,171,24,2,2,0,24,28.682796385
201801224789,0,1,4,41,163,41,1,2,0,22,32.443859191
201801225076,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801225705,0,1,3,75,1219,75,2,2,9,19,29.133297861
201801227440,0,1,4,46,337,46,1,2,98,22,32.839231129
201801227601,0,1,4,46,337,46,1,2,98,22,32.839231129
201801227678,0,1,1,31,1714,31,1,2,0,2,31.121813652
201801227789,0,1,1,31,1714,31,1,2,0,2,31.121813652
201801227899,0,1,4,10,322,10,1,2,0,21,37.181173575
201801227913,0,1,1,66,1766,66,1,2,0,1,31.210065828
201801227917,0,1,1,31,1714,31,1,2,0,2,31.121813652
201801227955,0,1,2,27,893,27,1,2,0,6,29.160218226
201801228066,0,1,4,10,329,10,1,2,0,21,37.181173577
201801228141,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801228149,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801228218,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801228287,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801228307,0,1,1,72,1741,72,1,2,0,1,31.388232717
201801228326,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801228360,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801228360,0,2,1,80,1800,80,1,2,0,2,31.688442341
201801228384,0,1,4,56,206,206,1,2,0,20,34.194551568
201801228398,0,1,4,56,206,206,1,2,0,20,34.194551568
201801228408,0,1,4,10,322,10,1,2,0,21,37.181173575
201801228432,0,1,4,56,206,206,1,2,0,20,34.194551568
201801231178,0,1,4,56,206,206,1,2,0,20,34.194551568
201801231431,0,1,1,31,1709,31,1,2,0,2,31.121813653
201801231628,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801231714,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801231742,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801231767,0,1,4,60,245,60,1,2,0,21,37.526764812
201801231773,0,1,4,60,245,60,1,2,0,21,37.526764812
201801233597,0,1,4,60,232,60,1,2,0,21,37.526764813
201801233661,0,1,4,68,4056,68,1,2,0,23,34.195372111
201801233698,0,1,4,68,4056,68,1,2,0,23,34.195372111
201801233765,0,1,4,68,4056,68,1,2,9,23,34.195372111
201801233909,0,1,3,28,437,28,1,2,98,11,30.401689624
201801234091,0,1,4,68,297,68,1,2,0,23,34.195372111
201801234263,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801234327,0,1,1,76,2298,76,1,2,0,2,40.289563287
201801234609,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801239274,0,1,3,38,573,38,1,2,0,14,29.465141091
201801239356,0,1,4,60,232,60,1,2,0,21,37.526764813
201801239731,0,1,4,46,362,46,1,2,0,22,32.83923113
201801239767,0,1,4,60,232,60,1,2,0,21,37.526764813
201801240070,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801241823,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801242031,0,1,4,60,232,60,1,2,0,21,37.526764813
201801242457,0,1,4,60,234,60,1,2,0,21,37.526764813
201801242628,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801243361,0,1,4,60,234,60,1,2,0,21,37.526764813
201801243361,0,2,4,60,234,60,1,2,0,21,37.526764813
201801243393,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801243458,0,1,4,60,234,60,1,2,0,21,37.526764813
201801243815,0,1,4,60,234,60,1,2,0,21,48.525300038
201801243815,0,2,4,60,234,60,1,2,9,21,48.525300038
201801243911,0,1,3,38,573,38,1,2,9,14,29.465141091
201801244122,0,1,4,60,234,60,1,2,0,21,37.526764813
201801244203,0,1,4,56,206,206,1,2,0,20,34.194551568
201801247663,0,1,3,59,504,59,1,2,98,10,30.337788332
201801248792,0,1,1,50,1635,50,2,2,0,4,30.511115751
201801248839,0,1,1,34,1678,34,1,2,0,1,31.699880813
201801249371,0,1,4,24,170,24,2,2,0,24,28.682796385
201801251082,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801251117,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801251553,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801251586,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801251612,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801251659,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801255654,0,1,1,66,1764,66,1,2,9,1,31.210065827
201801255689,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801256023,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801256064,0,1,2,58,3248,58,1,2,9,6,28.407784371
201801256150,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801256662,0,1,1,66,1766,66,1,2,0,1,31.210065828
201801256776,0,1,3,38,573,38,1,2,0,14,29.465141091
201801256797,0,1,4,60,232,60,1,2,0,21,37.526764813
201801256821,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801256974,0,1,3,17,1053,17,1,2,9,15,30.026404117
201801257115,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801257126,0,1,1,66,1762,66,1,2,0,1,31.210065828
201801258786,0,1,1,66,1762,66,1,2,0,1,31.210065828
201801258846,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801258893,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801258985,0,1,4,56,206,206,1,2,0,20,44.216464776
201801259002,0,1,1,80,1800,80,1,2,99,2,31.688442341
201801259110,0,1,1,72,1747,72,1,2,0,1,31.388232717
201801259169,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801259729,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801261928,0,1,1,61,1571,61,1,2,0,1,37.40029817
201801261940,0,1,1,61,1571,61,1,2,0,1,37.40029817
201801261971,0,1,1,61,1571,61,1,2,0,1,37.40029817
201801261982,0,1,1,61,1571,61,1,2,0,1,37.40029817
201801262105,0,1,1,61,1568,61,1,2,0,1,31.192948281
201801263130,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801263208,0,1,4,60,256,60,1,2,0,21,37.526764813
201801263241,0,1,4,60,256,60,1,2,9,21,48.525300037
201801263614,0,1,4,60,245,60,1,2,0,21,37.526764812
201801265077,0,1,2,25,2091,25,1,2,0,8,66.818434077
201801265096,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801265629,0,1,2,25,2091,25,1,2,0,8,66.818434077
201801265790,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801266089,0,1,1,72,1723,72,1,2,0,1,29.61474897
201801266453,0,1,4,56,205,205,1,2,0,20,34.194551568
201801266495,0,1,4,56,205,205,1,2,0,20,34.194551568
201801268893,0,1,4,56,206,206,1,2,0,20,34.194551568
201801268906,0,1,4,56,206,206,1,2,0,20,34.194551568
201801268906,0,2,4,56,206,206,1,2,0,20,34.194551568
201801269059,0,1,2,67,1921,67,1,2,0,8,29.355432267
201801274468,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801276331,0,1,1,72,1736,72,1,2,0,1,31.388232717
201801276634,0,1,4,60,234,60,1,2,0,21,37.526764813
201801277072,0,1,4,56,206,206,1,2,99,20,34.194551568
201801279348,0,1,1,34,1678,34,1,2,9,1,31.699880813
201801279421,0,1,1,34,1678,34,1,2,0,1,31.699880813
201801279538,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801279557,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801279653,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801279760,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801279793,0,1,1,80,1800,80,1,2,98,2,31.688442341
201801282128,0,1,3,65,2854,65,1,2,0,13,31.230780602
201801282182,0,1,4,68,4056,68,1,2,0,23,34.195372111
201801282185,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801282495,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801282536,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801282770,0,1,4,68,4056,68,1,2,0,23,34.195372111
201801282792,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801283151,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801283160,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801283558,0,1,4,56,206,206,1,2,0,20,34.194551568
201801285260,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801285795,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801285858,0,1,1,80,1811,80,1,2,98,2,35.665317008
201801285865,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801285886,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801285893,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801285899,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801285924,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801291353,0,1,1,31,1709,31,1,2,0,2,31.121813653
201801293764,0,1,4,46,337,46,1,2,0,22,32.839231129
201801294107,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801294500,0,1,4,56,206,206,1,2,0,20,34.194551568
201801294527,0,1,4,56,206,206,1,2,0,20,34.194551568
201801294873,0,1,4,41,163,41,1,2,0,22,32.443859191
201801297312,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801300175,0,1,4,10,329,10,1,2,0,21,37.181173577
201801300369,0,1,1,72,1723,72,1,2,99,1,31.388232717
201801300825,0,1,4,60,257,60,1,2,0,21,37.526764813
201801300932,0,1,4,60,257,60,1,2,0,21,37.526764813
201801300932,0,2,4,60,257,60,1,2,0,21,37.526764813
201801300981,0,1,4,60,257,60,1,2,6,21,37.526764813
201801301031,0,1,4,60,257,60,1,2,0,21,37.526764813
201801301091,0,1,4,60,257,60,1,2,0,21,37.526764813
201801301262,0,1,4,60,257,60,1,2,0,21,37.526764813
